id,release_date,movie,production_budget,domestic_gross,worldwide_gross,Unnamed: 0,genre_ids,popularity,title,vote_average,vote_count,weighted_rating
44,1999-07-09,American Pie,12000000,101800948,234723148,5185,"Comedy, Romance",24.491,American Pie,6.4,4316,6.6052493545755695
56,1999-07-09,Arlington Road,21500000,24419219,24419219,5185,"Comedy, Romance",24.491,American Pie,6.4,4316,6.6052493545755695
4,2016-07-15,Ghostbusters,144000000,128350574,229008658,17446,"Action, Fantasy, Comedy",16.079,Ghostbusters,5.4,3780,6.063953433344376
8,2016-07-15,Hillaryâs America: The Secret History of the Democratic Party,5000000,13099931,13099931,17446,"Action, Fantasy, Comedy",16.079,Ghostbusters,5.4,3780,6.063953433344376
59,2017-06-28,Baby Driver,34000000,107825862,228104185,20646,"Action, Crime",22.895,Baby Driver,7.4,8034,7.264201946535696
6,2014-11-28,The Imitation Game,15000000,91125143,227740463,11126,"Drama, Horror",11.502,The Babadook,6.4,3528,6.6300251651462725
41,2014-11-28,The Babadook,2000000,950792,7482387,11126,"Drama, Horror",11.502,The Babadook,6.4,3528,6.6300251651462725
71,2014-11-28,Antarctica: A Year on Ice,1000000,288757,288757,11126,"Drama, Horror",11.502,The Babadook,6.4,3528,6.6300251651462725
27,2012-10-12,Argo,44500000,136025503,227140757,5212,"Drama, Thriller",15.793,Argo,7.2,5127,7.089455429811107
69,2012-10-12,Sinister,3000000,48086903,87727807,5212,"Drama, Thriller",15.793,Argo,7.2,5127,7.089455429811107
52,2012-10-12,Here Comes the Boom,42000000,45290318,73239258,5212,"Drama, Thriller",15.793,Argo,7.2,5127,7.089455429811107
36,2012-10-12,Seven Psychopaths,13500000,15024049,33035736,5212,"Drama, Thriller",15.793,Argo,7.2,5127,7.089455429811107
71,2012-10-12,Atlas Shrugged: Part II,10000000,3336053,3336053,5212,"Drama, Thriller",15.793,Argo,7.2,5127,7.089455429811107
23,2012-10-12,Middle of Nowhere,200000,236806,236806,5212,"Drama, Thriller",15.793,Argo,7.2,5127,7.089455429811107
37,1997-12-05,Good Will Hunting,10000000,138433435,225925989,2485,Drama,18.012999999999995,Good Will Hunting,8.1,5764,7.689411715891701
91,2010-10-01,The Social Network,40000000,96962694,224922135,29,Drama,15.889,The Social Network,7.2,6116,7.101448472803298
7,2010-10-01,Case 39,27000000,13261851,28773827,29,Drama,15.889,The Social Network,7.2,6116,7.101448472803298
38,2010-10-01,Let Me In,20000000,12134935,28270399,29,Drama,15.889,The Social Network,7.2,6116,7.101448472803298
43,2010-10-01,Chain Letter,3000000,205842,1022453,29,Drama,15.889,The Social Network,7.2,6116,7.101448472803298
80,2010-10-01,Freakonomics,2900000,101270,172867,29,Drama,15.889,The Social Network,7.2,6116,7.101448472803298
61,2010-10-01,Barry Munday,3000000,0,0,29,Drama,15.889,The Social Network,7.2,6116,7.101448472803298
92,2013-10-11,Captain Phillips,55000000,107136417,220648184,7922,"Action, Drama, Thriller",15.483,Captain Phillips,7.6,3909,7.29628083341654
39,2013-10-11,La Vie d'AdÃ¨le â Chapitres 1 & 2,5250000,2450504,22914479,7922,"Action, Drama, Thriller",15.483,Captain Phillips,7.6,3909,7.29628083341654
58,2013-10-11,Machete Kills,20000000,8008161,18273009,7922,"Action, Drama, Thriller",15.483,Captain Phillips,7.6,3909,7.29628083341654
83,2013-10-11,All the Boys Love Mandy Lane,750000,0,1960521,7922,"Action, Drama, Thriller",15.483,Captain Phillips,7.6,3909,7.29628083341654
100,2013-10-11,Escape from Tomorrow,650000,171962,171962,7922,"Action, Drama, Thriller",15.483,Captain Phillips,7.6,3909,7.29628083341654
62,2011-06-17,Green Lantern,200000000,116601172,219535492,2490,"Adventure, Action, Thriller, Science Fiction",17.257,Green Lantern,5.1,4290,5.8409608063202825
9,2011-06-17,Mr. Poppers's Penguins,55000000,68224452,189624452,2490,"Adventure, Action, Thriller, Science Fiction",17.257,Green Lantern,5.1,4290,5.8409608063202825
20,2011-06-17,The Art of Getting By,4000000,1430241,1989035,2490,"Adventure, Action, Thriller, Science Fiction",17.257,Green Lantern,5.1,4290,5.8409608063202825
64,2016-10-28,Inferno,75000000,34343574,219519367,17428,"Mystery, Thriller, Drama",17.41,Inferno,5.9,3877,6.3364700128071645
68,2012-12-21,Jack Reacher,60000000,80070736,217370736,5198,"Crime, Drama, Thriller, Action",18.312,Jack Reacher,6.4,4155,6.609867823630309
100,2012-12-21,The Impossible,40000000,19019882,169590606,5198,"Crime, Drama, Thriller, Action",18.312,Jack Reacher,6.4,4155,6.609867823630309
45,2012-12-21,This is 40,35000000,67544505,90221182,5198,"Crime, Drama, Thriller, Action",18.312,Jack Reacher,6.4,4155,6.609867823630309
77,2012-12-21,Cirque du Soleil: Worlds Away,25000000,12512862,28012862,5198,"Crime, Drama, Thriller, Action",18.312,Jack Reacher,6.4,4155,6.609867823630309
55,2015-06-26,Ted 2,68000000,81476385,217214143,14214,Comedy,17.684,Ted 2,6.1,4227,6.43230998728032
36,2015-06-26,Max,20000000,42656255,43658157,14214,Comedy,17.684,Ted 2,6.1,4227,6.43230998728032
12,2015-06-26,Escobar: Paradise Lost,17000000,195792,3917679,14214,Comedy,17.684,Ted 2,6.1,4227,6.43230998728032
46,2015-06-26,The Algerian,1300000,0,0,14214,Comedy,17.684,Ted 2,6.1,4227,6.43230998728032
7,2017-07-28,The Emoji Movie,50000000,86089513,216562312,20652,"Action, Mystery, Thriller",21.662,Atomic Blonde,6.3,3645,6.571121787520673
94,2017-07-28,Atomic Blonde,30000000,51573925,98345423,20652,"Action, Mystery, Thriller",21.662,Atomic Blonde,6.3,3645,6.571121787520673
39,2017-07-28,An Inconvenient Sequel,1000000,3496795,5839322,20652,"Action, Mystery, Thriller",21.662,Atomic Blonde,6.3,3645,6.571121787520673
27,2013-01-25,Hansel & Gretel: Witch Hunters,50000000,55703475,214949716,7916,"Fantasy, Horror, Action",15.982,Hansel & Gretel: Witch Hunters,5.9,4548,6.2976688232743605
18,2013-01-25,Parker,35000000,17616641,48543388,7916,"Fantasy, Horror, Action",15.982,Hansel & Gretel: Witch Hunters,5.9,4548,6.2976688232743605
39,2013-01-25,Movie 43,10000000,8840453,31164747,7916,"Fantasy, Horror, Action",15.982,Hansel & Gretel: Witch Hunters,5.9,4548,6.2976688232743605
11,2013-01-25,Supporting Characters,60000,4917,4917,7916,"Fantasy, Horror, Action",15.982,Hansel & Gretel: Witch Hunters,5.9,4548,6.2976688232743605
63,2011-08-10,The Help,25000000,169705587,213120004,2552,Drama,12.598,The Help,8.1,3944,7.581797851105253
34,2011-07-08,Horrible Bosses,35000000,117538559,212417601,2528,"Comedy, Crime",14.058,Horrible Bosses,6.5,3842,6.675621788669228
71,2011-07-08,Zookeeper,80000000,80360866,170805525,2528,"Comedy, Crime",14.058,Horrible Bosses,6.5,3842,6.675621788669228
25,2011-07-08,Ironclad,25000000,0,5297411,2528,"Comedy, Crime",14.058,Horrible Bosses,6.5,3842,6.675621788669228
39,2011-07-08,Sholem Aleichem: Laughing in the Darkness,500000,1131261,1131261,2528,"Comedy, Crime",14.058,Horrible Bosses,6.5,3842,6.675621788669228
86,1999-11-24,End of Days,100000000,66889043,212026975,10,"Animation, Comedy, Family",22.698,Toy Story 2,7.5,7553,7.32958440993792
14,1999-11-24,Flawless,27000000,4485485,4485485,10,"Animation, Comedy, Family",22.698,Toy Story 2,7.5,7553,7.32958440993792
40,1999-11-24,Tumbleweeds,312000,1350248,1788168,10,"Animation, Comedy, Family",22.698,Toy Story 2,7.5,7553,7.32958440993792
52,1999-11-24,Ride With the Devil,35000000,630779,630779,10,"Animation, Comedy, Family",22.698,Toy Story 2,7.5,7553,7.32958440993792
79,2012-08-03,Total Recall,125000000,58877969,211856088,5203,"Action, Science Fiction, Adventure, Thriller",17.243,Total Recall,5.9,3486,6.362782034855822
17,2012-08-03,Diary of a Wimpy Kid: Dog Days,22000000,49008662,77229695,5203,"Action, Science Fiction, Adventure, Thriller",17.243,Total Recall,5.9,3486,6.362782034855822
54,2012-08-03,Celeste and Jesse Forever,840000,3103407,3787689,5203,"Action, Science Fiction, Adventure, Thriller",17.243,Total Recall,5.9,3486,6.362782034855822
68,2014-10-17,Fury,80000000,85817906,210315681,11028,"War, Drama, Action",29.117,Fury,7.4,6653,7.244774088684852
68,2014-10-17,Fury,80000000,85817906,210315681,11044,"Drama, Comedy",21.833,Birdman,7.4,7747,7.260575442269922
86,2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),18000000,42340598,103215094,11028,"War, Drama, Action",29.117,Fury,7.4,6653,7.244774088684852
86,2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),18000000,42340598,103215094,11044,"Drama, Comedy",21.833,Birdman,7.4,7747,7.260575442269922
35,2014-10-17,The Book of Life,50000000,50151543,97651543,11028,"War, Drama, Action",29.117,Fury,7.4,6653,7.244774088684852
35,2014-10-17,The Book of Life,50000000,50151543,97651543,11044,"Drama, Comedy",21.833,Birdman,7.4,7747,7.260575442269922
42,2014-10-17,The Best of Me,26000000,26766213,41059418,11028,"War, Drama, Action",29.117,Fury,7.4,6653,7.244774088684852
42,2014-10-17,The Best of Me,26000000,26766213,41059418,11044,"Drama, Comedy",21.833,Birdman,7.4,7747,7.260575442269922
51,2014-10-17,Dear White People,1250000,4404154,5403771,11028,"War, Drama, Action",29.117,Fury,7.4,6653,7.244774088684852
51,2014-10-17,Dear White People,1250000,4404154,5403771,11044,"Drama, Comedy",21.833,Birdman,7.4,7747,7.260575442269922
78,2014-10-17,Rudderless,5000000,56001,567219,11028,"War, Drama, Action",29.117,Fury,7.4,6653,7.244774088684852
78,2014-10-17,Rudderless,5000000,56001,567219,11044,"Drama, Comedy",21.833,Birdman,7.4,7747,7.260575442269922
7,2014-10-17,Housebound,1500000,0,236863,11028,"War, Drama, Action",29.117,Fury,7.4,6653,7.244774088684852
7,2014-10-17,Housebound,1500000,0,236863,11044,"Drama, Comedy",21.833,Birdman,7.4,7747,7.260575442269922
92,2014-10-17,Camp X-Ray,1000000,9837,101053,11028,"War, Drama, Action",29.117,Fury,7.4,6653,7.244774088684852
92,2014-10-17,Camp X-Ray,1000000,9837,101053,11044,"Drama, Comedy",21.833,Birdman,7.4,7747,7.260575442269922
23,2015-05-22,Tomorrowland,170000000,93436322,206627518,14198,"Adventure, Family, Mystery, Science Fiction",20.136,Tomorrowland,6.2,4610,6.476163505660298
62,2015-05-22,Poltergeist,35000000,47425125,95713069,14198,"Adventure, Family, Mystery, Science Fiction",20.136,Tomorrowland,6.2,4610,6.476163505660298
33,2015-05-22,Aloft,8000000,53086,237688,14198,"Adventure, Family, Mystery, Science Fiction",20.136,Tomorrowland,6.2,4610,6.476163505660298
15,2015-05-22,Drunk Wedding,600000,3301,3301,14198,"Adventure, Family, Mystery, Science Fiction",20.136,Tomorrowland,6.2,4610,6.476163505660298
34,2016-11-11,Arrival,47000000,100546139,203127894,17394,"Drama, Science Fiction, Mystery",25.442,Arrival,7.4,10387,7.288070835741753
81,2016-11-11,Almost Christmas,17000000,42065185,42493506,17394,"Drama, Science Fiction, Mystery",25.442,Arrival,7.4,10387,7.288070835741753
30,2016-11-11,Billy Lynnâs Long Halftime Walk,40000000,1738477,30230402,17394,"Drama, Science Fiction, Mystery",25.442,Arrival,7.4,10387,7.288070835741753
50,2016-11-11,Shut In,10000000,6900335,11360665,17394,"Drama, Science Fiction, Mystery",25.442,Arrival,7.4,10387,7.288070835741753
40,2016-11-11,USS Indianapolis: Men of Courage,40000000,0,1663785,17394,"Drama, Science Fiction, Mystery",25.442,Arrival,7.4,10387,7.288070835741753
35,2015-08-14,Straight Outta Compton,28000000,161197785,202182981,14207,"Comedy, Action, Adventure",18.956,The Man from U.N.C.L.E.,7.1,3525,7.008291843383121
55,2015-08-14,The Man From U.N.C.L.E.,75000000,45445109,104949584,14207,"Comedy, Action, Adventure",18.956,The Man from U.N.C.L.E.,7.1,3525,7.008291843383121
8,2015-08-14,Brothers,13000000,656688,17856688,14207,"Comedy, Action, Adventure",18.956,The Man from U.N.C.L.E.,7.1,3525,7.008291843383121
72,2015-08-14,Amnesiac,3000000,0,0,14207,"Comedy, Action, Adventure",18.956,The Man from U.N.C.L.E.,7.1,3525,7.008291843383121
66,2013-03-01,Jack the Giant Slayer,195000000,65187603,197687603,7964,"Action, Adventure, Family, Fantasy",12.773,Jack the Giant Slayer,5.6,3403,6.209340040305305
70,2013-03-01,21 and Over,13000000,25682380,42195766,7964,"Action, Adventure, Family, Fantasy",12.773,Jack the Giant Slayer,5.6,3403,6.209340040305305
90,2013-03-01,The Last Exorcism Part II,4000000,15179303,25448707,7964,"Action, Adventure, Family, Fantasy",12.773,Jack the Giant Slayer,5.6,3403,6.209340040305305
29,2013-03-01,Stoker,12000000,1703125,12034913,7964,"Action, Adventure, Family, Fantasy",12.773,Jack the Giant Slayer,5.6,3403,6.209340040305305
38,2013-03-01,Ernest et Celestine,12500000,292562,9376444,7964,"Action, Adventure, Family, Fantasy",12.773,Jack the Giant Slayer,5.6,3403,6.209340040305305
53,2013-03-01,The Sweeney,4500000,26345,8000366,7964,"Action, Adventure, Family, Fantasy",12.773,Jack the Giant Slayer,5.6,3403,6.209340040305305
43,2013-03-01,Phantom,18000000,1034589,1199510,7964,"Action, Adventure, Family, Fantasy",12.773,Jack the Giant Slayer,5.6,3403,6.209340040305305
31,2013-03-01,The Lost Medallion: The Adventures of Billy Stone,2500000,549632,549632,7964,"Action, Adventure, Family, Fantasy",12.773,Jack the Giant Slayer,5.6,3403,6.209340040305305
19,2017-12-01,The Shape of Water,19500000,63859435,195790794,20648,"Drama, Fantasy, Romance",22.025,The Shape of Water,7.2,7224,7.112128743943161
100,2017-12-01,The Disaster Artist,10000000,21120616,28717667,20648,"Drama, Fantasy, Romance",22.025,The Shape of Water,7.2,7224,7.112128743943161
59,2017-12-01,Daisy Winters,4500000,0,0,20648,"Drama, Fantasy, Romance",22.025,The Shape of Water,7.2,7224,7.112128743943161
96,2014-09-26,The Equalizer,55000000,101530738,192903624,11030,"Thriller, Action, Crime",28.942,The Equalizer,7.2,4989,7.087545910386139
94,2014-09-26,The Boxtrolls,60000000,50837305,111946251,11030,"Thriller, Action, Crime",28.942,The Equalizer,7.2,4989,7.087545910386139
66,2014-09-26,Jimi: All is By My Side,5000000,340911,927074,11030,"Thriller, Action, Crime",28.942,The Equalizer,7.2,4989,7.087545910386139
60,2014-09-26,Two Night Stand,1600000,15600,868081,11030,"Thriller, Action, Crime",28.942,The Equalizer,7.2,4989,7.087545910386139
39,2014-09-26,Plastic,10000000,0,575371,11030,"Thriller, Action, Crime",28.942,The Equalizer,7.2,4989,7.087545910386139
27,2011-04-01,Hop,63000000,108085305,188657593,2498,"Horror, Thriller",16.197,Insidious,6.9,3582,6.900243737173332
27,2011-04-01,Hop,63000000,108085305,188657593,2535,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529,7.0806752926118826
96,2011-04-01,Source Code,32000000,54712227,140428499,2498,"Horror, Thriller",16.197,Insidious,6.9,3582,6.900243737173332
96,2011-04-01,Source Code,32000000,54712227,140428499,2535,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529,7.0806752926118826
63,2011-04-01,Insidious,1500000,54009150,99870886,2498,"Horror, Thriller",16.197,Insidious,6.9,3582,6.900243737173332
63,2011-04-01,Insidious,1500000,54009150,99870886,2535,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529,7.0806752926118826
28,2011-04-01,Haevnen,5500000,1008098,15867314,2498,"Horror, Thriller",16.197,Insidious,6.9,3582,6.900243737173332
28,2011-04-01,Haevnen,5500000,1008098,15867314,2535,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529,7.0806752926118826
55,2011-04-01,Rubber,500000,100370,680914,2498,"Horror, Thriller",16.197,Insidious,6.9,3582,6.900243737173332
55,2011-04-01,Rubber,500000,100370,680914,2535,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529,7.0806752926118826
34,2011-04-01,Super,2500000,327716,593933,2498,"Horror, Thriller",16.197,Insidious,6.9,3582,6.900243737173332
34,2011-04-01,Super,2500000,327716,593933,2535,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529,7.0806752926118826
41,2011-04-01,The Last Godfather,13400000,164247,164247,2498,"Horror, Thriller",16.197,Insidious,6.9,3582,6.900243737173332
41,2011-04-01,The Last Godfather,13400000,164247,164247,2535,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529,7.0806752926118826
43,2011-04-01,Trust,4000000,120016,120016,2498,"Horror, Thriller",16.197,Insidious,6.9,3582,6.900243737173332
43,2011-04-01,Trust,4000000,120016,120016,2535,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529,7.0806752926118826
10,2011-04-01,"Fat, Sick & Nearly Dead",2600000,0,0,2498,"Horror, Thriller",16.197,Insidious,6.9,3582,6.900243737173332
10,2011-04-01,"Fat, Sick & Nearly Dead",2600000,0,0,2535,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529,7.0806752926118826
58,2017-12-22,Pitch Perfect 3,45000000,104897530,185736412,20698,"Action, Crime, Fantasy",15.677,Bright,6.2,3181,6.540010399300253
9,2017-12-22,The Post,50000000,81903458,179748880,20698,"Action, Crime, Fantasy",15.677,Bright,6.2,3181,6.540010399300253
62,2017-12-22,Downsizing,68000000,24449754,54462971,20698,"Action, Crime, Fantasy",15.677,Bright,6.2,3181,6.540010399300253
56,2017-12-22,Father Figures,25000000,17501244,21038441,20698,"Action, Crime, Fantasy",15.677,Bright,6.2,3181,6.540010399300253
15,2016-09-23,Storks,70000000,72679278,183353431,17418,"Adventure, Action, Western",18.487,The Magnificent Seven,6.2,3647,6.516173353102884
55,2016-09-23,The Magnificent Seven,90000000,93432655,162525156,17418,"Adventure, Action, Western",18.487,The Magnificent Seven,6.2,3647,6.516173353102884
57,2016-09-23,The Dressmaker,11900000,2022115,24041617,17418,"Adventure, Action, Western",18.487,The Magnificent Seven,6.2,3647,6.516173353102884
6,2016-09-23,Queen of Katwe,15000000,8874389,10055481,17418,"Adventure, Action, Western",18.487,The Magnificent Seven,6.2,3647,6.516173353102884
96,2012-05-16,The Dictator,65000000,59650222,180148897,5260,Comedy,12.592,The Dictator,6.0,3042,6.4471374177548615
89,2011-11-23,Hugo,180000000,73864507,180047784,2544,"Adventure, Drama, Family",12.936,Hugo,7.1,4124,7.0160028464450965
64,2011-11-23,The Muppets,45000000,88625922,160971922,2544,"Adventure, Drama, Family",12.936,Hugo,7.1,4124,7.0160028464450965
14,2011-11-23,Arthur Christmas,85000000,46462469,149717124,2544,"Adventure, Drama, Family",12.936,Hugo,7.1,4124,7.0160028464450965
22,2011-11-23,My Week with Marilyn,10000000,14597405,34240572,2544,"Adventure, Drama, Family",12.936,Hugo,7.1,4124,7.0160028464450965
69,2011-11-23,A Dangerous Method,20000000,5702083,14807531,2544,"Adventure, Drama, Family",12.936,Hugo,7.1,4124,7.0160028464450965
45,2013-08-16,Lee Daniels' The Butler,30000000,116632095,177025498,7932,"Action, Adventure, Crime",14.793,Kick-Ass 2,6.4,3785,6.621312347542354
65,2013-08-16,Kick-Ass 2,28000000,28795985,63129909,7932,"Action, Adventure, Crime",14.793,Kick-Ass 2,6.4,3785,6.621312347542354
11,2013-08-16,Jobs,18000000,16131410,43402515,7932,"Action, Adventure, Crime",14.793,Kick-Ass 2,6.4,3785,6.621312347542354
19,2013-08-16,Paranoia,40000000,7388654,16340767,7932,"Action, Adventure, Crime",14.793,Kick-Ass 2,6.4,3785,6.621312347542354
41,2013-08-16,Underdogs,2500000,35017,1392649,7932,"Action, Adventure, Crime",14.793,Kick-Ass 2,6.4,3785,6.621312347542354
64,2013-08-16,Ain't Them Bodies Saints,5000000,391611,1075009,7932,"Action, Adventure, Crime",14.793,Kick-Ass 2,6.4,3785,6.621312347542354
65,2017-08-18,The Hitmanâs Bodyguard,30000000,75468583,172778667,20654,"Action, Comedy",21.46,The Hitman's Bodyguard,6.7,3017,6.7999840914201215
65,2017-08-18,The Hitmanâs Bodyguard,30000000,75468583,172778667,20694,"Science Fiction, Thriller, Drama",15.933,What Happened to Monday,7.2,3507,7.061933960054537
21,2017-08-18,Logan Lucky,29000000,27778642,44264271,20654,"Action, Comedy",21.46,The Hitman's Bodyguard,6.7,3017,6.7999840914201215
21,2017-08-18,Logan Lucky,29000000,27778642,44264271,20694,"Science Fiction, Thriller, Drama",15.933,What Happened to Monday,7.2,3507,7.061933960054537
56,2017-08-18,Patti Cake$,1000000,800148,1471090,20654,"Action, Comedy",21.46,The Hitman's Bodyguard,6.7,3017,6.7999840914201215
56,2017-08-18,Patti Cake$,1000000,800148,1471090,20694,"Science Fiction, Thriller, Drama",15.933,What Happened to Monday,7.2,3507,7.061933960054537
92,2013-12-18,Anchorman 2: The Legend Continues,50000000,127352707,172185754,7917,"Romance, Science Fiction, Drama",15.968,Her,7.9,7776,7.621752438574133
34,2016-03-18,The Divergent Series: Allegiant,110000000,66184051,172022517,17426,"Adventure, Science Fiction, Action, Mystery",17.614,Allegiant,6.0,4117,6.379598746392423
35,2016-03-18,Midnight Special,18000000,3712282,7680250,17426,"Adventure, Science Fiction, Action, Mystery",17.614,Allegiant,6.0,4117,6.379598746392423
16,2016-03-18,The Bronze,3500000,615816,615816,17426,"Adventure, Science Fiction, Action, Mystery",17.614,Allegiant,6.0,4117,6.379598746392423
38,2016-03-18,Krisha,30000,144822,144822,17426,"Adventure, Science Fiction, Action, Mystery",17.614,Allegiant,6.0,4117,6.379598746392423
99,2015-02-27,Focus,65000000,53862963,168065700,14186,"Science Fiction, Fantasy, Action, Adventure",24.058000000000003,Jupiter Ascending,5.3,4401,5.948777770311429
99,2015-02-27,Focus,65000000,53862963,168065700,14299,"Romance, Comedy, Crime, Drama",10.704,Focus,6.8,4173,6.842047159915638
76,2015-02-27,The Lazarus Effect,5000000,25801570,38359310,14186,"Science Fiction, Fantasy, Action, Adventure",24.058000000000003,Jupiter Ascending,5.3,4401,5.948777770311429
76,2015-02-27,The Lazarus Effect,5000000,25801570,38359310,14299,"Romance, Comedy, Crime, Drama",10.704,Focus,6.8,4173,6.842047159915638
48,2015-02-27,Praia do Futuro,4000000,20620,760678,14186,"Science Fiction, Fantasy, Action, Adventure",24.058000000000003,Jupiter Ascending,5.3,4401,5.948777770311429
48,2015-02-27,Praia do Futuro,4000000,20620,760678,14299,"Romance, Comedy, Crime, Drama",10.704,Focus,6.8,4173,6.842047159915638
45,2015-02-27,Butterfly Girl,180000,17503,17503,14186,"Science Fiction, Fantasy, Action, Adventure",24.058000000000003,Jupiter Ascending,5.3,4401,5.948777770311429
45,2015-02-27,Butterfly Girl,180000,17503,17503,14299,"Romance, Comedy, Crime, Drama",10.704,Focus,6.8,4173,6.842047159915638
98,2015-08-07,Fantastic Four,120000000,56117548,167849187,14224,"Action, Adventure, Science Fiction",16.36,Fantastic Four,4.4,3837,5.4972070027899465
63,2015-08-07,The Gift,5000000,43787265,58978477,14224,"Action, Adventure, Science Fiction",16.36,Fantastic Four,4.4,3837,5.4972070027899465
95,2015-08-07,Ricki and the Flash,18000000,26839498,41166033,14224,"Action, Adventure, Science Fiction",16.36,Fantastic Four,4.4,3837,5.4972070027899465
35,2015-08-07,The Diary of a Teenage Girl,2000000,1477002,2279959,14224,"Action, Adventure, Science Fiction",16.36,Fantastic Four,4.4,3837,5.4972070027899465
71,2015-08-07,Cop Car,5000000,134552,143658,14224,"Action, Adventure, Science Fiction",16.36,Fantastic Four,4.4,3837,5.4972070027899465
10,2015-10-16,Bridge of Spies,40000000,72313754,162498338,14199,"Drama, Thriller",20.0,Room,8.1,5494,7.67636028703495
10,2015-10-16,Bridge of Spies,40000000,72313754,162498338,14261,"Thriller, Drama",12.836,Bridge of Spies,7.2,4313,7.077150865318592
58,2015-10-16,Goosebumps,58000000,80069458,158905324,14199,"Drama, Thriller",20.0,Room,8.1,5494,7.67636028703495
58,2015-10-16,Goosebumps,58000000,80069458,158905324,14261,"Thriller, Drama",12.836,Bridge of Spies,7.2,4313,7.077150865318592
33,2015-10-16,Crimson Peak,55000000,31090320,74966854,14199,"Drama, Thriller",20.0,Room,8.1,5494,7.67636028703495
33,2015-10-16,Crimson Peak,55000000,31090320,74966854,14261,"Thriller, Drama",12.836,Bridge of Spies,7.2,4313,7.077150865318592
80,2015-10-16,Room,13000000,14677674,36262783,14199,"Drama, Thriller",20.0,Room,8.1,5494,7.67636028703495
80,2015-10-16,Room,13000000,14677674,36262783,14261,"Thriller, Drama",12.836,Bridge of Spies,7.2,4313,7.077150865318592
81,2015-10-16,Woodlawn,13000000,14394097,14403703,14199,"Drama, Thriller",20.0,Room,8.1,5494,7.67636028703495
81,2015-10-16,Woodlawn,13000000,14394097,14403703,14261,"Thriller, Drama",12.836,Bridge of Spies,7.2,4313,7.077150865318592
40,2015-10-16,CÃ¬kÃ¨ NiÃ¨ YinniÃ¡ng,15000000,632542,11279884,14199,"Drama, Thriller",20.0,Room,8.1,5494,7.67636028703495
40,2015-10-16,CÃ¬kÃ¨ NiÃ¨ YinniÃ¡ng,15000000,632542,11279884,14261,"Thriller, Drama",12.836,Bridge of Spies,7.2,4313,7.077150865318592
85,2016-10-21,Jack Reacher: Never Go Back,60000000,58697076,159946489,17447,Drama,15.948,Moonlight,7.4,3893,7.182620669965888
75,2016-10-21,Ouija: Origin of Evil,9000000,35144505,81831866,17447,Drama,15.948,Moonlight,7.4,3893,7.182620669965888
9,2016-10-21,Tyler Perryâs Boo! A Madea Halloween,20000000,73206343,73206343,17447,Drama,15.948,Moonlight,7.4,3893,7.182620669965888
64,2016-10-21,Moonlight,1500000,27854931,65245512,17447,Drama,15.948,Moonlight,7.4,3893,7.182620669965888
81,2016-10-21,Iâm Not Ashamed,1500000,2082980,2082980,17447,Drama,15.948,Moonlight,7.4,3893,7.182620669965888
85,2016-10-21,31,1500000,779820,922727,17447,Drama,15.948,Moonlight,7.4,3893,7.182620669965888
39,2016-08-26,Donât Breathe,10000000,89217875,158973685,17501,"Crime, Horror, Thriller",12.140999999999998,Don't Breathe,6.9,3662,6.900240810278425
94,2016-08-26,Mechanic: Resurrection,40000000,21218403,109738840,17501,"Crime, Horror, Thriller",12.140999999999998,Don't Breathe,6.9,3662,6.900240810278425
74,2016-08-26,Hands of Stone,20000000,4712792,5031975,17501,"Crime, Horror, Thriller",12.140999999999998,Don't Breathe,6.9,3662,6.900240810278425
4,2016-08-26,Greater,9000000,2000093,2000093,17501,"Crime, Horror, Thriller",12.140999999999998,Don't Breathe,6.9,3662,6.900240810278425
24,2014-07-18,Planes: Fire and Rescue,50000000,59157732,156399644,11033,"Horror, Thriller",28.424,The Purge: Anarchy,6.6,3754,6.733491897849403
54,2014-07-18,Sex Tape,40000000,38543473,126069509,11033,"Horror, Thriller",28.424,The Purge: Anarchy,6.6,3754,6.733491897849403
71,2014-07-18,The Purge: Anarchy,9000000,71562550,111534881,11033,"Horror, Thriller",28.424,The Purge: Anarchy,6.6,3754,6.733491897849403
61,2014-07-18,Wish I Was Here,6000000,3591299,6591365,11033,"Horror, Thriller",28.424,The Purge: Anarchy,6.6,3754,6.733491897849403
70,2014-07-18,I Origins,1000000,336472,852399,11033,"Horror, Thriller",28.424,The Purge: Anarchy,6.6,3754,6.733491897849403
70,2014-07-18,An American in Hollywood,125000,0,0,11033,"Horror, Thriller",28.424,The Purge: Anarchy,6.6,3754,6.733491897849403
100,2016-10-14,The Accountant,40000000,86260045,152962083,17473,"Crime, Thriller, Drama",13.81,The Accountant,6.9,3407,6.900250394580128
97,2016-10-14,Kevin Hart: What Now?,10000000,23591043,23591043,17473,"Crime, Thriller, Drama",13.81,The Accountant,6.9,3407,6.900250394580128
