id,release_date,movie,production_budget,domestic_gross,worldwide_gross,genre_ids,popularity,title,vote_average,vote_count
6,2016-03-04,Whiskey Tango Foxtrot,35000000,23083334,25350747,"Animation, Adventure, Family, Comedy",27.549,Zootopia,7.7,9977
6,2016-03-04,Whiskey Tango Foxtrot,35000000,23083334,25350747,"Action, Thriller",15.287,London Has Fallen,5.9,2591
6,2016-03-04,Whiskey Tango Foxtrot,35000000,23083334,25350747,"Romance, Drama",9.491,Knight of Cups,5.6,351
6,2016-03-04,Whiskey Tango Foxtrot,35000000,23083334,25350747,"War, Comedy",8.564,Whiskey Tango Foxtrot,6.2,596
49,2016-03-04,The Other Side of the Door,5000000,3000342,12905107,"Horror, Thriller",7.905,Emelie,5.2,455
49,2016-03-04,The Other Side of the Door,5000000,3000342,12905107,"Animation, Adventure, Family, Comedy",27.549,Zootopia,7.7,9977
49,2016-03-04,The Other Side of the Door,5000000,3000342,12905107,"Action, Thriller",15.287,London Has Fallen,5.9,2591
49,2016-03-04,The Other Side of the Door,5000000,3000342,12905107,"Romance, Drama",9.491,Knight of Cups,5.6,351
49,2016-03-04,The Other Side of the Door,5000000,3000342,12905107,"War, Comedy",8.564,Whiskey Tango Foxtrot,6.2,596
16,2016-03-04,They Will Have to Kill Us First,600000,0,7943,"Horror, Thriller",7.905,Emelie,5.2,455
16,2016-03-04,They Will Have to Kill Us First,600000,0,7943,"Animation, Adventure, Family, Comedy",27.549,Zootopia,7.7,9977
16,2016-03-04,They Will Have to Kill Us First,600000,0,7943,"Action, Thriller",15.287,London Has Fallen,5.9,2591
16,2016-03-04,They Will Have to Kill Us First,600000,0,7943,"Romance, Drama",9.491,Knight of Cups,5.6,351
16,2016-03-04,They Will Have to Kill Us First,600000,0,7943,"War, Comedy",8.564,Whiskey Tango Foxtrot,6.2,596
19,2012-12-14,The Hobbit: An Unexpected Journey,250000000,303003568,1017003568,"Adventure, Fantasy, Action",26.939,The Hobbit: An Unexpected Journey,7.2,12076
22,2013-07-03,Despicable Me 2,76000000,368065385,975216835,"Animation, Comedy, Family",19.014,Despicable Me 2,6.9,7319
22,2013-07-03,Despicable Me 2,76000000,368065385,975216835,"Action, Adventure, Western",12.482,The Lone Ranger,6.0,3789
14,2013-07-03,Kevin Hart: Let Me Explain,2500000,32244051,32327255,"Animation, Comedy, Family",19.014,Despicable Me 2,6.9,7319
14,2013-07-03,Kevin Hart: Let Me Explain,2500000,32244051,32327255,"Action, Adventure, Western",12.482,The Lone Ranger,6.0,3789
38,2017-12-20,Jumanji: Welcome to the Jungle,90000000,404508916,964496193,Drama,22.009,The Greatest Showman,8.0,5197
38,2017-12-20,Jumanji: Welcome to the Jungle,90000000,404508916,964496193,"Action, Adventure, Comedy, Fantasy",20.395,Jumanji: Welcome to the Jungle,6.7,7213
25,2017-12-20,The Greatest Showman,84000000,174340174,386665550,Drama,22.009,The Greatest Showman,8.0,5197
25,2017-12-20,The Greatest Showman,84000000,174340174,386665550,"Action, Adventure, Comedy, Fantasy",20.395,Jumanji: Welcome to the Jungle,6.7,7213
97,2016-04-15,The Jungle Book,175000000,364001123,962854547,"Horror, Crime, Thriller",9.943,Green Room,6.8,1314
97,2016-04-15,The Jungle Book,175000000,364001123,962854547,"Adventure, Drama, Family, Fantasy",20.129,The Jungle Book,6.8,5257
97,2016-04-15,The Jungle Book,175000000,364001123,962854547,"Action, Crime, Science Fiction, Thriller, Mystery, Drama",13.651,Criminal,5.9,897
97,2016-04-15,The Jungle Book,175000000,364001123,962854547,Comedy,12.845999999999998,Barbershop: The Next Cut,6.0,248
97,2016-04-15,The Jungle Book,175000000,364001123,962854547,"Thriller, Drama, Romance, History, Mystery",10.137,Colonia,7.4,1103
97,2016-04-15,The Jungle Book,175000000,364001123,962854547,"Comedy, Romance, Drama, Music",10.102,Sing Street,8.0,1202
22,2016-04-15,Barbershop: The Next Cut,20000000,54030051,54404202,"Horror, Crime, Thriller",9.943,Green Room,6.8,1314
22,2016-04-15,Barbershop: The Next Cut,20000000,54030051,54404202,"Adventure, Drama, Family, Fantasy",20.129,The Jungle Book,6.8,5257
22,2016-04-15,Barbershop: The Next Cut,20000000,54030051,54404202,"Action, Crime, Science Fiction, Thriller, Mystery, Drama",13.651,Criminal,5.9,897
22,2016-04-15,Barbershop: The Next Cut,20000000,54030051,54404202,Comedy,12.845999999999998,Barbershop: The Next Cut,6.0,248
22,2016-04-15,Barbershop: The Next Cut,20000000,54030051,54404202,"Thriller, Drama, Romance, History, Mystery",10.137,Colonia,7.4,1103
22,2016-04-15,Barbershop: The Next Cut,20000000,54030051,54404202,"Comedy, Romance, Drama, Music",10.102,Sing Street,8.0,1202
21,2016-04-15,Criminal,31500000,14708696,38771262,"Horror, Crime, Thriller",9.943,Green Room,6.8,1314
21,2016-04-15,Criminal,31500000,14708696,38771262,"Adventure, Drama, Family, Fantasy",20.129,The Jungle Book,6.8,5257
21,2016-04-15,Criminal,31500000,14708696,38771262,"Action, Crime, Science Fiction, Thriller, Mystery, Drama",13.651,Criminal,5.9,897
21,2016-04-15,Criminal,31500000,14708696,38771262,Comedy,12.845999999999998,Barbershop: The Next Cut,6.0,248
21,2016-04-15,Criminal,31500000,14708696,38771262,"Thriller, Drama, Romance, History, Mystery",10.137,Colonia,7.4,1103
21,2016-04-15,Criminal,31500000,14708696,38771262,"Comedy, Romance, Drama, Music",10.102,Sing Street,8.0,1202
46,2016-04-15,Green Room,5000000,3220371,3807503,"Horror, Crime, Thriller",9.943,Green Room,6.8,1314
46,2016-04-15,Green Room,5000000,3220371,3807503,"Adventure, Drama, Family, Fantasy",20.129,The Jungle Book,6.8,5257
46,2016-04-15,Green Room,5000000,3220371,3807503,"Action, Crime, Science Fiction, Thriller, Mystery, Drama",13.651,Criminal,5.9,897
46,2016-04-15,Green Room,5000000,3220371,3807503,Comedy,12.845999999999998,Barbershop: The Next Cut,6.0,248
46,2016-04-15,Green Room,5000000,3220371,3807503,"Thriller, Drama, Romance, History, Mystery",10.137,Colonia,7.4,1103
46,2016-04-15,Green Room,5000000,3220371,3807503,"Comedy, Romance, Drama, Music",10.102,Sing Street,8.0,1202
50,2016-04-15,I Am Wrath,18000000,0,309608,"Horror, Crime, Thriller",9.943,Green Room,6.8,1314
50,2016-04-15,I Am Wrath,18000000,0,309608,"Adventure, Drama, Family, Fantasy",20.129,The Jungle Book,6.8,5257
50,2016-04-15,I Am Wrath,18000000,0,309608,"Action, Crime, Science Fiction, Thriller, Mystery, Drama",13.651,Criminal,5.9,897
50,2016-04-15,I Am Wrath,18000000,0,309608,Comedy,12.845999999999998,Barbershop: The Next Cut,6.0,248
50,2016-04-15,I Am Wrath,18000000,0,309608,"Thriller, Drama, Romance, History, Mystery",10.137,Colonia,7.4,1103
50,2016-04-15,I Am Wrath,18000000,0,309608,"Comedy, Romance, Drama, Music",10.102,Sing Street,8.0,1202
64,2010-11-19,Harry Potter and the Deathly Hallows: Part I,125000000,296131568,960431568,"Adventure, Fantasy, Family",33.533,Harry Potter and the Deathly Hallows: Part 1,7.7,10788
64,2010-11-19,Harry Potter and the Deathly Hallows: Part I,125000000,296131568,960431568,"Romance, Drama, Thriller, Crime",11.147,The Next Three Days,7.0,1469
49,2010-11-19,The Next Three Days,30000000,21148651,67255916,"Adventure, Fantasy, Family",33.533,Harry Potter and the Deathly Hallows: Part 1,7.7,10788
49,2010-11-19,The Next Three Days,30000000,21148651,67255916,"Romance, Drama, Thriller, Crime",11.147,The Next Three Days,7.0,1469
14,2010-11-19,Made in Dagenham,8000000,1095369,15644196,"Adventure, Fantasy, Family",33.533,Harry Potter and the Deathly Hallows: Part 1,7.7,10788
14,2010-11-19,Made in Dagenham,8000000,1095369,15644196,"Romance, Drama, Thriller, Crime",11.147,The Next Three Days,7.0,1469
21,2013-12-13,The Hobbit: The Desolation of Smaug,250000000,258366855,960366855,"Adventure, Fantasy, Action",21.275,The Hobbit: The Desolation of Smaug,7.6,7739
80,2013-12-13,American Hustle,40000000,150117807,257878294,"Adventure, Fantasy, Action",21.275,The Hobbit: The Desolation of Smaug,7.6,7739
37,2013-12-13,Saving Mr. Banks,35000000,83299761,114962525,"Adventure, Fantasy, Action",21.275,The Hobbit: The Desolation of Smaug,7.6,7739
93,2013-12-13,Tyler Perry's A Madea Christmas,25000000,52543354,52543354,"Adventure, Fantasy, Action",21.275,The Hobbit: The Desolation of Smaug,7.6,7739
22,2014-12-17,The Hobbit: The Battle of the Five Armies,250000000,255119788,945577621,"Action, Adventure, Fantasy",53.783,The Hobbit: The Battle of the Five Armies,7.3,8392
84,2018-11-02,Bohemian Rhapsody,55000000,216303339,894985342,"Drama, Music",37.197,Bohemian Rhapsody,8.1,7629
84,2018-11-02,Bohemian Rhapsody,55000000,216303339,894985342,"Fantasy, Adventure, Family",26.235,The Nutcracker and the Four Realms,6.0,909
84,2018-11-02,Bohemian Rhapsody,55000000,216303339,894985342,Drama,13.629,Boy Erased,7.2,431
84,2018-11-02,Bohemian Rhapsody,55000000,216303339,894985342,"Romance, Comedy, Family",11.271,The Holiday Calendar,6.7,569
35,2018-11-02,The Nutcracker and the Four Realms,132900000,54858851,170293899,"Drama, Music",37.197,Bohemian Rhapsody,8.1,7629
35,2018-11-02,The Nutcracker and the Four Realms,132900000,54858851,170293899,"Fantasy, Adventure, Family",26.235,The Nutcracker and the Four Realms,6.0,909
35,2018-11-02,The Nutcracker and the Four Realms,132900000,54858851,170293899,Drama,13.629,Boy Erased,7.2,431
35,2018-11-02,The Nutcracker and the Four Realms,132900000,54858851,170293899,"Romance, Comedy, Family",11.271,The Holiday Calendar,6.7,569
38,2018-11-02,Nobodyâs Fool,19000000,31713110,32589493,"Drama, Music",37.197,Bohemian Rhapsody,8.1,7629
38,2018-11-02,Nobodyâs Fool,19000000,31713110,32589493,"Fantasy, Adventure, Family",26.235,The Nutcracker and the Four Realms,6.0,909
38,2018-11-02,Nobodyâs Fool,19000000,31713110,32589493,Drama,13.629,Boy Erased,7.2,431
38,2018-11-02,Nobodyâs Fool,19000000,31713110,32589493,"Romance, Comedy, Family",11.271,The Holiday Calendar,6.7,569
26,2016-07-08,The Secret Life of Pets,75000000,368384330,886750534,"Adventure, Comedy, Drama",14.883,Captain Fantastic,8.0,3445
26,2016-07-08,The Secret Life of Pets,75000000,368384330,886750534,Comedy,11.675999999999998,Mike and Dave Need Wedding Dates,6.0,1552
26,2016-07-08,The Secret Life of Pets,75000000,368384330,886750534,"Adventure, Comedy, Animation, Family",9.909,The Secret Life of Pets,6.1,5374
26,2016-07-08,The Secret Life of Pets,75000000,368384330,886750534,"Horror, Science Fiction, Thriller",6.14,Cell,4.5,597
73,2016-07-08,Mike and Dave Need Wedding Dates,33000000,46009673,75898100,"Adventure, Comedy, Drama",14.883,Captain Fantastic,8.0,3445
73,2016-07-08,Mike and Dave Need Wedding Dates,33000000,46009673,75898100,Comedy,11.675999999999998,Mike and Dave Need Wedding Dates,6.0,1552
73,2016-07-08,Mike and Dave Need Wedding Dates,33000000,46009673,75898100,"Adventure, Comedy, Animation, Family",9.909,The Secret Life of Pets,6.1,5374
73,2016-07-08,Mike and Dave Need Wedding Dates,33000000,46009673,75898100,"Horror, Science Fiction, Thriller",6.14,Cell,4.5,597
100,2016-07-08,The Dog Lover,2000000,0,0,"Adventure, Comedy, Drama",14.883,Captain Fantastic,8.0,3445
100,2016-07-08,The Dog Lover,2000000,0,0,Comedy,11.675999999999998,Mike and Dave Need Wedding Dates,6.0,1552
100,2016-07-08,The Dog Lover,2000000,0,0,"Adventure, Comedy, Animation, Family",9.909,The Secret Life of Pets,6.1,5374
100,2016-07-08,The Dog Lover,2000000,0,0,"Horror, Science Fiction, Thriller",6.14,Cell,4.5,597
99,2017-07-07,Spider-Man: Homecoming,175000000,334201140,880166350,"Action, Adventure, Science Fiction, Drama",46.775,Spider-Man: Homecoming,7.4,11585
99,2017-07-07,Spider-Man: Homecoming,175000000,334201140,880166350,"War, Action, History, Thriller",12.463,The Man with the Iron Heart,6.5,292
99,2017-07-07,Spider-Man: Homecoming,175000000,334201140,880166350,"Drama, Fantasy, Romance",11.886,A Ghost Story,7.0,906
86,2017-07-07,A Ghost Story,100000,1594798,2769782,"Action, Adventure, Science Fiction, Drama",46.775,Spider-Man: Homecoming,7.4,11585
86,2017-07-07,A Ghost Story,100000,1594798,2769782,"War, Action, History, Thriller",12.463,The Man with the Iron Heart,6.5,292
86,2017-07-07,A Ghost Story,100000,1594798,2769782,"Drama, Fantasy, Romance",11.886,A Ghost Story,7.0,906
14,2012-07-13,Ice Age: Continental Drift,95000000,161321843,879765137,"Animation, Comedy, Adventure, Family",17.537,Ice Age: Continental Drift,6.3,4598
14,2012-07-13,Ice Age: Continental Drift,95000000,161321843,879765137,"Documentary, Mystery",8.423,The Imposter,7.4,402
13,2012-07-13,2016: Obamaâs America,2500000,33349941,33349941,"Animation, Comedy, Adventure, Family",17.537,Ice Age: Continental Drift,6.3,4598
13,2012-07-13,2016: Obamaâs America,2500000,33349941,33349941,"Documentary, Mystery",8.423,The Imposter,7.4,402
56,2012-07-13,Red Lights,17700000,49521,14518884,"Animation, Comedy, Adventure, Family",17.537,Ice Age: Continental Drift,6.3,4598
56,2012-07-13,Red Lights,17700000,49521,14518884,"Documentary, Mystery",8.423,The Imposter,7.4,402
10,2015-11-06,Spectre,300000000,200074175,879620923,"Action, Adventure, Crime",30.318,Spectre,6.4,6719
10,2015-11-06,Spectre,300000000,200074175,879620923,"Drama, Thriller, History",16.354,Spotlight,7.8,4935
10,2015-11-06,Spectre,300000000,200074175,879620923,"Fantasy, Horror",8.807,The Hallow,5.3,316
10,2015-11-06,Spectre,300000000,200074175,879620923,"Comedy, Drama",7.535,Miss You Already,7.4,414
7,2015-11-06,The Peanuts Movie,99000000,130178411,250091610,"Action, Adventure, Crime",30.318,Spectre,6.4,6719
7,2015-11-06,The Peanuts Movie,99000000,130178411,250091610,"Drama, Thriller, History",16.354,Spotlight,7.8,4935
7,2015-11-06,The Peanuts Movie,99000000,130178411,250091610,"Fantasy, Horror",8.807,The Hallow,5.3,316
7,2015-11-06,The Peanuts Movie,99000000,130178411,250091610,"Comedy, Drama",7.535,Miss You Already,7.4,414
34,2015-11-06,Spotlight,20000000,45055776,92088460,"Action, Adventure, Crime",30.318,Spectre,6.4,6719
34,2015-11-06,Spotlight,20000000,45055776,92088460,"Drama, Thriller, History",16.354,Spotlight,7.8,4935
34,2015-11-06,Spotlight,20000000,45055776,92088460,"Fantasy, Horror",8.807,The Hallow,5.3,316
34,2015-11-06,Spotlight,20000000,45055776,92088460,"Comedy, Drama",7.535,Miss You Already,7.4,414
18,2016-03-25,Batman v Superman: Dawn of Justice,250000000,330360194,867500281,"Action, Adventure, Fantasy",28.088,Batman v Superman: Dawn of Justice,5.8,11991
18,2016-03-25,Batman v Superman: Dawn of Justice,250000000,330360194,867500281,Comedy,6.834,Get a Job,5.2,369
18,2016-03-25,Batman v Superman: Dawn of Justice,250000000,330360194,867500281,"Romance, Comedy, Family",6.714,My Big Fat Greek Wedding 2,5.8,593
77,2016-03-25,My Big Fat Greek Wedding 2,18000000,59689605,92096558,"Action, Adventure, Fantasy",28.088,Batman v Superman: Dawn of Justice,5.8,11991
77,2016-03-25,My Big Fat Greek Wedding 2,18000000,59689605,92096558,Comedy,6.834,Get a Job,5.2,369
77,2016-03-25,My Big Fat Greek Wedding 2,18000000,59689605,92096558,"Romance, Comedy, Family",6.714,My Big Fat Greek Wedding 2,5.8,593
32,2016-03-25,The Lobster,4500000,9196278,18019834,"Action, Adventure, Fantasy",28.088,Batman v Superman: Dawn of Justice,5.8,11991
32,2016-03-25,The Lobster,4500000,9196278,18019834,Comedy,6.834,Get a Job,5.2,369
32,2016-03-25,The Lobster,4500000,9196278,18019834,"Romance, Comedy, Family",6.714,My Big Fat Greek Wedding 2,5.8,593
49,2017-05-05,Guardians of the Galaxy Vol 2,200000000,389813101,862316233,"Action, Adventure, Comedy, Science Fiction",40.228,Guardians of the Galaxy Vol. 2,7.7,12535
49,2017-05-05,Guardians of the Galaxy Vol 2,200000000,389813101,862316233,"Comedy, Drama",7.881,3 Generations,6.4,284
99,2017-05-05,ChÄi dÃ n zhuÄnjiÄ,23000000,0,58807172,"Action, Adventure, Comedy, Science Fiction",40.228,Guardians of the Galaxy Vol. 2,7.7,12535
99,2017-05-05,ChÄi dÃ n zhuÄnjiÄ,23000000,0,58807172,"Comedy, Drama",7.881,3 Generations,6.4,284
98,2015-06-19,Inside Out,175000000,356461711,854235992,"Crime, Drama, Comedy",9.246,Dope,7.2,954
98,2015-06-19,Inside Out,175000000,356461711,854235992,"Mystery, Comedy",6.5760000000000005,The Overnight,6.0,200
98,2015-06-19,Inside Out,175000000,356461711,854235992,"Comedy, Horror",6.524,Burying the Ex,5.4,224
11,2015-06-19,Dope,7000000,17506470,18190831,"Crime, Drama, Comedy",9.246,Dope,7.2,954
11,2015-06-19,Dope,7000000,17506470,18190831,"Mystery, Comedy",6.5760000000000005,The Overnight,6.0,200
11,2015-06-19,Dope,7000000,17506470,18190831,"Comedy, Horror",6.524,Burying the Ex,5.4,224
21,2015-06-19,The Overnight,200000,1109808,1165996,"Crime, Drama, Comedy",9.246,Dope,7.2,954
21,2015-06-19,The Overnight,200000,1109808,1165996,"Mystery, Comedy",6.5760000000000005,The Overnight,6.0,200
21,2015-06-19,The Overnight,200000,1109808,1165996,"Comedy, Horror",6.524,Burying the Ex,5.4,224
41,2015-06-19,Manglehorn,4000000,132270,797439,"Crime, Drama, Comedy",9.246,Dope,7.2,954
41,2015-06-19,Manglehorn,4000000,132270,797439,"Mystery, Comedy",6.5760000000000005,The Overnight,6.0,200
41,2015-06-19,Manglehorn,4000000,132270,797439,"Comedy, Horror",6.524,Burying the Ex,5.4,224
3,2018-10-05,Venom,116000000,213511408,853628605,"Drama, Romance, Music",35.848,A Star Is Born,7.5,5676
5,2018-10-05,A Star is Born,36000000,215288866,433449571,"Drama, Romance, Music",35.848,A Star Is Born,7.5,5676
78,2018-10-05,The Hate U Give,23000000,29719483,35067665,"Drama, Romance, Music",35.848,A Star Is Born,7.5,5676
75,2018-10-05,Hevi reissu,3800000,10153,10153,"Drama, Romance, Music",35.848,A Star Is Born,7.5,5676
82,2017-11-03,Thor: Ragnarok,180000000,315058289,846980024,"Action, Adventure, Comedy, Fantasy",43.45,Thor: Ragnarok,7.5,11380
82,2017-11-03,Thor: Ragnarok,180000000,315058289,846980024,"Comedy, Drama",15.974,Lady Bird,7.3,3866
82,2017-11-03,Thor: Ragnarok,180000000,315058289,846980024,"Drama, Comedy",8.815,Last Flag Flying,6.9,193
53,2017-11-03,Lady Bird,10000000,48958273,78610769,"Action, Adventure, Comedy, Fantasy",43.45,Thor: Ragnarok,7.5,11380
53,2017-11-03,Lady Bird,10000000,48958273,78610769,"Comedy, Drama",15.974,Lady Bird,7.3,3866
53,2017-11-03,Lady Bird,10000000,48958273,78610769,"Drama, Comedy",8.815,Last Flag Flying,6.9,193
82,2017-11-03,LBJ,20000000,2468683,2507181,"Action, Adventure, Comedy, Fantasy",43.45,Thor: Ragnarok,7.5,11380
82,2017-11-03,LBJ,20000000,2468683,2507181,"Comedy, Drama",15.974,Lady Bird,7.3,3866
82,2017-11-03,LBJ,20000000,2468683,2507181,"Drama, Comedy",8.815,Last Flag Flying,6.9,193
38,2010-07-16,Inception,160000000,292576195,835524642,"Action, Science Fiction, Adventure",27.92,Inception,8.3,22186
38,2010-07-16,Inception,160000000,292576195,835524642,"Adventure, Drama, Action, Fantasy",11.26,Valhalla Rising,6.0,582
7,2010-07-16,Valhalla Rising,5700000,30638,731613,"Action, Science Fiction, Adventure",27.92,Inception,8.3,22186
7,2010-07-16,Valhalla Rising,5700000,30638,731613,"Adventure, Drama, Action, Fantasy",11.26,Valhalla Rising,6.0,582
11,2010-07-16,Standing Ovation,5600000,531806,531806,"Action, Science Fiction, Adventure",27.92,Inception,8.3,22186
11,2010-07-16,Standing Ovation,5600000,531806,531806,"Adventure, Drama, Action, Fantasy",11.26,Valhalla Rising,6.0,582
25,2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",136200000,292324737,829724737,"Adventure, Fantasy, Drama, Romance",16.542,The Twilight Saga: Breaking Dawn - Part 2,6.3,5130
25,2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",136200000,292324737,829724737,"History, Drama",12.693,Lincoln,6.8,2261
25,2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",136200000,292324737,829724737,"Drama, Romance",9.987,Anna Karenina,6.7,1265
